,timestamp,event_start,event_time,location,use_case,soc_start,soc_end,energy,station_charging_capacity,average_charging_power
35,2021-09-24 15:45:00,735,15,driving,,0.4815,0.2043,-24.948,0.0,0.0
36,2021-09-24 19:30:00,750,8,hpc,hpc,0.2043,0.9487,66.996,350.0,34.0822
37,2021-09-24 21:30:00,758,17,driving,,0.9487,0.6287,-28.8,0.0,0.0
38,2021-09-25 01:45:00,775,21,home,home,0.6287,0.6287,0.0,0.0,0.0
39,2021-09-25 07:00:00,796,9,driving,,0.6287,0.5894,-3.537,0.0,0.0
40,2021-09-25 09:15:00,805,6,shopping,public,0.5894,0.5894,0.0,0.0,0.0
41,2021-09-25 10:45:00,811,7,driving,,0.5894,0.5664,-2.07,0.0,0.0
42,2021-09-25 12:30:00,818,10,leisure,public,0.5664,0.9244,32.22,50.0,12.8871
43,2021-09-25 15:00:00,828,11,driving,,0.9244,0.8905,-3.051,0.0,0.0
44,2021-09-25 17:45:00,839,9,shopping,public,0.8905,0.8905,0.0,0.0,0.0
45,2021-09-25 20:00:00,848,2,driving,,0.8905,0.8589,-2.844,0.0,0.0
46,2021-09-25 20:30:00,850,19,leisure,public,0.8589,0.8589,0.0,0.0,0.0
47,2021-09-26 01:15:00,869,2,driving,,0.8589,0.8137,-4.068,0.0,0.0
48,2021-09-26 01:45:00,871,31,home,home,0.8137,0.8137,0.0,0.0,0.0
49,2021-09-26 09:30:00,902,1,driving,,0.8137,0.8032,-0.945,0.0,0.0
50,2021-09-26 09:45:00,903,35,work,work,0.8032,0.8032,0.0,0.0,0.0
51,2021-09-26 18:30:00,938,2,driving,,0.8032,0.7766,-2.394,0.0,0.0
52,2021-09-26 19:00:00,940,46,home,home,0.7766,0.7766,0.0,0.0,0.0
53,2021-09-27 06:30:00,986,22,driving,,0.7766,0.6525,-11.169,0.0,0.0
54,2021-09-27 12:00:00,1008,6,business,public,0.6525,0.8703,19.602,22.0,13.07
55,2021-09-27 13:30:00,1014,2,driving,,0.8703,0.8198,-4.545,0.0,0.0
56,2021-09-27 14:00:00,1016,64,home,home,0.8198,0.8198,0.0,0.0,0.0
57,2021-09-28 06:00:00,1080,1,driving,,0.8198,0.8157,-0.369,0.0,0.0
58,2021-09-28 06:15:00,1081,5,work,work,0.8157,0.8157,0.0,0.0,0.0
59,2021-09-28 07:30:00,1086,1,driving,,0.8157,0.8062,-0.855,0.0,0.0
60,2021-09-28 07:45:00,1087,7,school,public,0.8062,0.8062,0.0,0.0,0.0
61,2021-09-28 09:30:00,1094,1,driving,,0.8062,0.7958,-0.936,0.0,0.0
62,2021-09-28 09:45:00,1095,11,shopping,public,0.7958,0.7958,0.0,0.0,0.0
63,2021-09-28 12:30:00,1106,3,driving,,0.7958,0.7629,-2.961,0.0,0.0
64,2021-09-28 13:15:00,1109,3,private,public,0.7629,0.8613,8.856,22.0,11.8124
65,2021-09-28 14:00:00,1112,5,driving,,0.8613,0.8016,-5.373,0.0,0.0
66,2021-09-28 15:15:00,1117,56,shopping,public,0.8016,0.8016,0.0,0.0,0.0
67,2021-09-29 05:15:00,1173,2,driving,,0.8016,0.7614,-3.618,0.0,0.0
68,2021-09-29 05:45:00,1175,49,work,work,0.7614,0.7614,0.0,0.0,0.0
69,2021-09-29 18:00:00,1224,7,driving,,0.7614,0.7215,-3.591,0.0,0.0
70,2021-09-29 19:45:00,1231,46,home,home,0.7215,0.7215,0.0,0.0,0.0
71,2021-09-30 07:15:00,1277,2,driving,,0.7215,0.7135,-0.72,0.0,0.0
72,2021-09-30 07:45:00,1279,25,private,public,0.7135,1.0,25.785,11.0,8.7476
73,2021-09-30 14:00:00,1304,2,driving,,1.0,0.992,-0.72,0.0,0.0
74,2021-09-30 14:30:00,1306,9,shopping,public,0.992,0.992,0.0,0.0,0.0
75,2021-09-30 16:45:00,1315,2,driving,,0.992,0.9601,-2.871,0.0,0.0
76,2021-09-30 17:15:00,1317,3,private,public,0.9601,0.9601,0.0,0.0,0.0
77,2021-09-30 18:00:00,1320,3,driving,,0.9601,0.9013,-5.292,0.0,0.0
78,2021-09-30 18:45:00,1323,21,leisure,public,0.9013,0.9013,0.0,0.0,0.0
