,timestamp,total_power,home_total_power,work_total_power,public_total_power,hpc_total_power,cars_home_3.7,cars_home_11.0,cars_home_22.0,cars_home_50.0,cars_work_3.7,cars_work_11.0,cars_work_22.0,cars_work_50.0,cars_public_3.7,cars_public_11.0,cars_public_22.0,cars_public_50.0,cars_hpc_150.0,cars_hpc_350.0
216,2021-09-19 06:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,2021-09-19 06:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,2021-09-19 06:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,2021-09-19 06:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,2021-09-19 07:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,2021-09-19 07:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,2021-09-19 07:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,2021-09-19 07:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,2021-09-19 08:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,2021-09-19 08:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,2021-09-19 08:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,2021-09-19 08:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,2021-09-19 09:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,2021-09-19 09:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,2021-09-19 09:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,2021-09-19 09:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,2021-09-19 10:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,2021-09-19 10:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,2021-09-19 10:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,2021-09-19 10:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,2021-09-19 11:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,2021-09-19 11:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,2021-09-19 11:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,2021-09-19 11:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,2021-09-19 12:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,2021-09-19 12:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,2021-09-19 12:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,2021-09-19 12:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,2021-09-19 13:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,2021-09-19 13:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,2021-09-19 13:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,2021-09-19 13:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,2021-09-19 14:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,2021-09-19 14:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,2021-09-19 14:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,2021-09-19 14:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,2021-09-19 15:00:00,44.5521,0.0,0.0,0.0,44.5521,0,0,0,0,0,0,0,0,0,0,0,0,1,0
253,2021-09-19 15:15:00,40.6522,0.0,0.0,0.0,40.6522,0,0,0,0,0,0,0,0,0,0,0,0,1,0
254,2021-09-19 15:30:00,35.5583,0.0,0.0,0.0,35.5583,0,0,0,0,0,0,0,0,0,0,0,0,1,0
255,2021-09-19 15:45:00,30.003,0.0,0.0,0.0,30.003,0,0,0,0,0,0,0,0,0,0,0,0,1,0
256,2021-09-19 16:00:00,26.8729,0.0,0.0,0.0,26.8729,0,0,0,0,0,0,0,0,0,0,0,0,1,0
257,2021-09-19 16:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,2021-09-19 16:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,2021-09-19 16:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,2021-09-19 17:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,2021-09-19 17:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,2021-09-19 17:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,2021-09-19 17:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,2021-09-19 18:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,2021-09-19 18:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,2021-09-19 18:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,2021-09-19 18:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,2021-09-19 19:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,2021-09-19 19:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,2021-09-19 19:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,2021-09-19 19:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,2021-09-19 20:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,2021-09-19 20:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,2021-09-19 20:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,2021-09-19 20:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,2021-09-19 21:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,2021-09-19 21:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,2021-09-19 21:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,2021-09-19 21:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,2021-09-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,2021-09-19 22:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,2021-09-19 22:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,2021-09-19 22:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,2021-09-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,2021-09-19 23:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,2021-09-19 23:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,2021-09-19 23:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,2021-09-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,2021-09-20 00:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,2021-09-20 00:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,2021-09-20 00:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,2021-09-20 01:00:00,7.27,7.27,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
293,2021-09-20 01:15:00,6.8727,6.8727,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
294,2021-09-20 01:30:00,6.4498,6.4498,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
295,2021-09-20 01:45:00,6.027,6.027,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
296,2021-09-20 02:00:00,5.6303,5.6303,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
297,2021-09-20 02:15:00,5.2686,5.2686,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
298,2021-09-20 02:30:00,4.9637,4.9637,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
299,2021-09-20 02:45:00,4.4775,4.4775,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
300,2021-09-20 03:00:00,4.1901,4.1901,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
301,2021-09-20 03:15:00,3.9214,3.9214,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
302,2021-09-20 03:30:00,3.4987,3.4987,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
303,2021-09-20 03:45:00,3.3402,3.3402,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
304,2021-09-20 04:00:00,2.9604,2.9604,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
305,2021-09-20 04:15:00,2.7338,2.7338,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
306,2021-09-20 04:30:00,2.6964,2.6964,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
307,2021-09-20 04:45:00,2.1021,2.1021,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
308,2021-09-20 05:00:00,2.1021,2.1021,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
309,2021-09-20 05:15:00,2.1021,2.1021,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
310,2021-09-20 05:30:00,2.1021,2.1021,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
311,2021-09-20 05:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,2021-09-20 06:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,2021-09-20 06:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,2021-09-20 06:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,2021-09-20 06:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,2021-09-20 07:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,2021-09-20 07:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,2021-09-20 07:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,2021-09-20 07:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,2021-09-20 08:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,2021-09-20 08:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,2021-09-20 08:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,2021-09-20 08:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,2021-09-20 09:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,2021-09-20 09:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,2021-09-20 09:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,2021-09-20 09:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,2021-09-20 10:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,2021-09-20 10:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,2021-09-20 10:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,2021-09-20 10:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,2021-09-20 11:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,2021-09-20 11:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,2021-09-20 11:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,2021-09-20 11:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,2021-09-20 12:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,2021-09-20 12:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,2021-09-20 12:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,2021-09-20 12:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,2021-09-20 13:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,2021-09-20 13:15:00,3.7,0.0,0.0,3.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
342,2021-09-20 13:30:00,3.7,0.0,0.0,3.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
343,2021-09-20 13:45:00,3.7,0.0,0.0,3.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
344,2021-09-20 14:00:00,3.7,0.0,0.0,3.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
345,2021-09-20 14:15:00,3.7,0.0,0.0,3.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
346,2021-09-20 14:30:00,3.7,0.0,0.0,3.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
347,2021-09-20 14:45:00,3.7,0.0,0.0,3.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
348,2021-09-20 15:00:00,3.7,0.0,0.0,3.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
349,2021-09-20 15:15:00,3.7,0.0,0.0,3.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
350,2021-09-20 15:30:00,3.7,0.0,0.0,3.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
351,2021-09-20 15:45:00,3.7,0.0,0.0,3.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
352,2021-09-20 16:00:00,3.7,0.0,0.0,3.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
353,2021-09-20 16:15:00,3.7,0.0,0.0,3.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
354,2021-09-20 16:30:00,3.7,0.0,0.0,3.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
355,2021-09-20 16:45:00,3.7,0.0,0.0,3.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
356,2021-09-20 17:00:00,3.7,0.0,0.0,3.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
357,2021-09-20 17:15:00,3.7,0.0,0.0,3.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
358,2021-09-20 17:30:00,3.7,0.0,0.0,3.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
359,2021-09-20 17:45:00,3.7,0.0,0.0,3.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
360,2021-09-20 18:00:00,3.7,0.0,0.0,3.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
361,2021-09-20 18:15:00,3.7,0.0,0.0,3.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
362,2021-09-20 18:30:00,3.7,0.0,0.0,3.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
363,2021-09-20 18:45:00,3.7,0.0,0.0,3.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
364,2021-09-20 19:00:00,3.7,0.0,0.0,3.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
365,2021-09-20 19:15:00,3.7,0.0,0.0,3.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
366,2021-09-20 19:30:00,3.7,0.0,0.0,3.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
367,2021-09-20 19:45:00,3.7,0.0,0.0,3.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
368,2021-09-20 20:00:00,3.7,0.0,0.0,3.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
369,2021-09-20 20:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,2021-09-20 20:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,2021-09-20 20:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,2021-09-20 21:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,2021-09-20 21:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,2021-09-20 21:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,2021-09-20 21:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,2021-09-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,2021-09-20 22:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,2021-09-20 22:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,2021-09-20 22:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,2021-09-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,2021-09-20 23:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,2021-09-20 23:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,2021-09-20 23:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,2021-09-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,2021-09-21 00:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,2021-09-21 00:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,2021-09-21 00:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,2021-09-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,2021-09-21 01:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,2021-09-21 01:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,2021-09-21 01:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,2021-09-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,2021-09-21 02:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,2021-09-21 02:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,2021-09-21 02:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,2021-09-21 03:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,2021-09-21 03:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,2021-09-21 03:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,2021-09-21 03:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,2021-09-21 04:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,2021-09-21 04:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,2021-09-21 04:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,2021-09-21 04:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,2021-09-21 05:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,2021-09-21 05:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,2021-09-21 05:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,2021-09-21 05:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,2021-09-21 06:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,2021-09-21 06:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,2021-09-21 06:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,2021-09-21 06:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,2021-09-21 07:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,2021-09-21 07:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,2021-09-21 07:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,2021-09-21 07:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,2021-09-21 08:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,2021-09-21 08:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,2021-09-21 08:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,2021-09-21 08:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,2021-09-21 09:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,2021-09-21 09:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,2021-09-21 09:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,2021-09-21 09:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,2021-09-21 10:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,2021-09-21 10:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,2021-09-21 10:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,2021-09-21 10:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,2021-09-21 11:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,2021-09-21 11:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,2021-09-21 11:30:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,2021-09-21 11:45:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,2021-09-21 12:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,2021-09-21 12:15:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
