timestamp,Kategorie,Netzentgelt [EUR/kWh],Strompreis konstant [EUR/kWh],Strompreis Boerse [EUR/kWh],Gesamtpreis [EUR/kWh],Gesamtpreis Boerse [EUR/kWh]
2018-07-26 22:15:00+02:00,3,0.0349,0.1603,0.1632,0.1952,0.1981
2018-07-26 22:30:00+02:00,3,0.0349,0.1603,0.1632,0.1952,0.1981
2018-07-26 22:45:00+02:00,3,0.0349,0.1603,0.1632,0.1952,0.1981
2018-07-26 23:00:00+02:00,3,0.0349,0.1603,0.156,0.1952,0.1909
2018-07-26 23:15:00+02:00,3,0.0349,0.1603,0.156,0.1952,0.1909
2018-07-26 23:30:00+02:00,3,0.0349,0.1603,0.156,0.1952,0.1909
2018-07-26 23:45:00+02:00,3,0.0349,0.1603,0.156,0.1952,0.1909
2018-07-27 00:00:00+02:00,3,0.0349,0.1603,0.1564,0.1952,0.1913
2018-07-27 00:15:00+02:00,3,0.0349,0.1603,0.1564,0.1952,0.1913
2018-07-27 00:30:00+02:00,3,0.0349,0.1603,0.1564,0.1952,0.1913
2018-07-27 00:45:00+02:00,3,0.0349,0.1603,0.1564,0.1952,0.1913
2018-07-27 01:00:00+02:00,3,0.0349,0.1603,0.1554,0.1952,0.1903
2018-07-27 01:15:00+02:00,3,0.0349,0.1603,0.1554,0.1952,0.1903
2018-07-27 01:30:00+02:00,3,0.0349,0.1603,0.1554,0.1952,0.1903
2018-07-27 01:45:00+02:00,3,0.0349,0.1603,0.1554,0.1952,0.1903
2018-07-27 02:00:00+02:00,3,0.0349,0.1603,0.1539,0.1952,0.1888
2018-07-27 02:15:00+02:00,3,0.0349,0.1603,0.1539,0.1952,0.1888
2018-07-27 02:30:00+02:00,3,0.0349,0.1603,0.1539,0.1952,0.1888
2018-07-27 02:45:00+02:00,3,0.0349,0.1603,0.1539,0.1952,0.1888
2018-07-27 03:00:00+02:00,3,0.0349,0.1603,0.1539,0.1952,0.1888
2018-07-27 03:15:00+02:00,3,0.0349,0.1603,0.1539,0.1952,0.1888
2018-07-27 03:30:00+02:00,3,0.0349,0.1603,0.1539,0.1952,0.1888
2018-07-27 03:45:00+02:00,3,0.0349,0.1603,0.1539,0.1952,0.1888
2018-07-27 04:00:00+02:00,3,0.0349,0.1603,0.1536,0.1952,0.1885
2018-07-27 04:15:00+02:00,3,0.0349,0.1603,0.1536,0.1952,0.1885
2018-07-27 04:30:00+02:00,3,0.0349,0.1603,0.1536,0.1952,0.1885
2018-07-27 04:45:00+02:00,3,0.0349,0.1603,0.1536,0.1952,0.1885
2018-07-27 05:00:00+02:00,3,0.0349,0.1603,0.1559,0.1952,0.1908
2018-07-27 05:15:00+02:00,3,0.0349,0.1603,0.1559,0.1952,0.1908
2018-07-27 05:30:00+02:00,3,0.0349,0.1603,0.1559,0.1952,0.1908
2018-07-27 05:45:00+02:00,3,0.0349,0.1603,0.1559,0.1952,0.1908
2018-07-27 06:00:00+02:00,3,0.0349,0.1603,0.1614,0.1952,0.1963
2018-07-27 06:15:00+02:00,3,0.0349,0.1603,0.1614,0.1952,0.1963
2018-07-27 06:30:00+02:00,3,0.0349,0.1603,0.1614,0.1952,0.1963
2018-07-27 06:45:00+02:00,3,0.0349,0.1603,0.1614,0.1952,0.1963
2018-07-27 07:00:00+02:00,3,0.0349,0.1603,0.1698,0.1952,0.2047
2018-07-27 07:15:00+02:00,3,0.0349,0.1603,0.1698,0.1952,0.2047
2018-07-27 07:30:00+02:00,3,0.0349,0.1603,0.1698,0.1952,0.2047
2018-07-27 07:45:00+02:00,3,0.0349,0.1603,0.1698,0.1952,0.2047
2018-07-27 08:00:00+02:00,3,0.0349,0.1603,0.1709,0.1952,0.2058
2018-07-27 08:15:00+02:00,3,0.0349,0.1603,0.1709,0.1952,0.2058
2018-07-27 08:30:00+02:00,3,0.0349,0.1603,0.1709,0.1952,0.2058
2018-07-27 08:45:00+02:00,3,0.0349,0.1603,0.1709,0.1952,0.2058
2018-07-27 09:00:00+02:00,3,0.0349,0.1603,0.17,0.1952,0.2048
2018-07-27 09:15:00+02:00,3,0.0349,0.1603,0.17,0.1952,0.2048
2018-07-27 09:30:00+02:00,3,0.0349,0.1603,0.17,0.1952,0.2048
2018-07-27 09:45:00+02:00,3,0.0349,0.1603,0.17,0.1952,0.2048
2018-07-27 10:00:00+02:00,3,0.0349,0.1603,0.1678,0.1952,0.2027
2018-07-27 10:15:00+02:00,3,0.0237,0.1603,0.1678,0.184,0.1915
2018-07-27 10:30:00+02:00,1,0.0237,0.1603,0.1678,0.184,0.1915
2018-07-27 10:45:00+02:00,1,0.0237,0.1603,0.1678,0.184,0.1915
2018-07-27 11:00:00+02:00,1,0.0237,0.1603,0.1673,0.184,0.1911
2018-07-27 11:15:00+02:00,1,0.0237,0.1603,0.1673,0.184,0.1911
2018-07-27 11:30:00+02:00,1,0.0237,0.1603,0.1673,0.184,0.1911
2018-07-27 11:45:00+02:00,1,0.0237,0.1603,0.1673,0.184,0.1911
2018-07-27 12:00:00+02:00,1,0.0237,0.1603,0.1639,0.184,0.1876
2018-07-27 12:15:00+02:00,1,0.0237,0.1603,0.1639,0.184,0.1876
2018-07-27 12:30:00+02:00,1,0.0237,0.1603,0.1639,0.184,0.1876
2018-07-27 12:45:00+02:00,1,0.0237,0.1603,0.1639,0.184,0.1876
2018-07-27 13:00:00+02:00,1,0.0237,0.1603,0.1609,0.184,0.1846
2018-07-27 13:15:00+02:00,1,0.0237,0.1603,0.1609,0.184,0.1846
2018-07-27 13:30:00+02:00,1,0.0237,0.1603,0.1609,0.184,0.1846
2018-07-27 13:45:00+02:00,1,0.0237,0.1603,0.1609,0.184,0.1846
2018-07-27 14:00:00+02:00,1,0.0237,0.1603,0.1556,0.184,0.1794
2018-07-27 14:15:00+02:00,1,0.0237,0.1603,0.1556,0.184,0.1794
2018-07-27 14:30:00+02:00,1,0.0237,0.1603,0.1556,0.184,0.1794
2018-07-27 14:45:00+02:00,1,0.0237,0.1603,0.1556,0.184,0.1794
2018-07-27 15:00:00+02:00,1,0.0237,0.1603,0.1594,0.184,0.1832
2018-07-27 15:15:00+02:00,1,0.0237,0.1603,0.1594,0.184,0.1832
2018-07-27 15:30:00+02:00,1,0.0237,0.1603,0.1594,0.184,0.1832
2018-07-27 15:45:00+02:00,1,0.0237,0.1603,0.1594,0.184,0.1832
2018-07-27 16:00:00+02:00,1,0.0237,0.1603,0.1629,0.184,0.1867
2018-07-27 16:15:00+02:00,1,0.0237,0.1603,0.1629,0.184,0.1867
2018-07-27 16:30:00+02:00,1,0.0237,0.1603,0.1629,0.184,0.1867
2018-07-27 16:45:00+02:00,1,0.0237,0.1603,0.1629,0.184,0.1867
2018-07-27 17:00:00+02:00,1,0.0237,0.1603,0.1669,0.184,0.1906
2018-07-27 17:15:00+02:00,1,0.0237,0.1603,0.1669,0.184,0.1906
2018-07-27 17:30:00+02:00,1,0.0237,0.1603,0.1669,0.184,0.1906
2018-07-27 17:45:00+02:00,1,0.0237,0.1603,0.1669,0.184,0.1906
2018-07-27 18:00:00+02:00,1,0.0237,0.1603,0.169,0.184,0.1927
2018-07-27 18:15:00+02:00,1,0.0237,0.1603,0.169,0.184,0.1927
2018-07-27 18:30:00+02:00,1,0.0237,0.1603,0.169,0.184,0.1927
2018-07-27 18:45:00+02:00,1,0.0237,0.1603,0.169,0.184,0.1927
2018-07-27 19:00:00+02:00,1,0.0237,0.1603,0.1701,0.184,0.1938
2018-07-27 19:15:00+02:00,1,0.0237,0.1603,0.1701,0.184,0.1938
2018-07-27 19:30:00+02:00,1,0.0237,0.1603,0.1701,0.184,0.1938
2018-07-27 19:45:00+02:00,1,0.0237,0.1603,0.1701,0.184,0.1938
2018-07-27 20:00:00+02:00,1,0.0237,0.1603,0.1688,0.184,0.1925
2018-07-27 20:15:00+02:00,1,0.0237,0.1603,0.1688,0.184,0.1925
2018-07-27 20:30:00+02:00,3,0.0349,0.1603,0.1688,0.1952,0.2037
2018-07-27 20:45:00+02:00,3,0.0349,0.1603,0.1688,0.1952,0.2037
2018-07-27 21:00:00+02:00,3,0.0349,0.1603,0.1647,0.1952,0.1996
2018-07-27 21:15:00+02:00,3,0.0349,0.1603,0.1647,0.1952,0.1996
2018-07-27 21:30:00+02:00,3,0.0349,0.1603,0.1647,0.1952,0.1996
2018-07-27 21:45:00+02:00,3,0.0349,0.1603,0.1647,0.1952,0.1996
2018-07-27 22:00:00+02:00,3,0.0349,0.1603,0.1619,0.1952,0.1968
2018-07-27 22:15:00+02:00,3,0.0349,0.1603,0.1619,0.1952,0.1968
2018-07-27 22:30:00+02:00,3,0.0349,0.1603,0.1619,0.1952,0.1968
2018-07-27 22:45:00+02:00,3,0.0349,0.1603,0.1619,0.1952,0.1968
2018-07-27 23:00:00+02:00,3,0.0349,0.1603,0.1597,0.1952,0.1946
2018-07-27 23:15:00+02:00,3,0.0349,0.1603,0.1597,0.1952,0.1946
2018-07-27 23:30:00+02:00,3,0.0349,0.1603,0.1597,0.1952,0.1946
2018-07-27 23:45:00+02:00,3,0.0349,0.1603,0.1597,0.1952,0.1946
2018-07-28 00:00:00+02:00,3,0.0349,0.1603,0.1549,0.1952,0.1898
2018-07-28 00:15:00+02:00,3,0.0349,0.1603,0.1549,0.1952,0.1898
2018-07-28 00:30:00+02:00,3,0.0349,0.1603,0.1549,0.1952,0.1898
2018-07-28 00:45:00+02:00,3,0.0349,0.1603,0.1549,0.1952,0.1898
2018-07-28 01:00:00+02:00,3,0.0349,0.1603,0.1531,0.1952,0.188
2018-07-28 01:15:00+02:00,3,0.0349,0.1603,0.1531,0.1952,0.188
2018-07-28 01:30:00+02:00,3,0.0349,0.1603,0.1531,0.1952,0.188
2018-07-28 01:45:00+02:00,3,0.0349,0.1603,0.1531,0.1952,0.188
2018-07-28 02:00:00+02:00,3,0.0349,0.1603,0.1511,0.1952,0.186
2018-07-28 02:15:00+02:00,3,0.0349,0.1603,0.1511,0.1952,0.186
2018-07-28 02:30:00+02:00,3,0.0349,0.1603,0.1511,0.1952,0.186
2018-07-28 02:45:00+02:00,3,0.0349,0.1603,0.1511,0.1952,0.186
2018-07-28 03:00:00+02:00,3,0.0349,0.1603,0.1509,0.1952,0.1858
2018-07-28 03:15:00+02:00,3,0.0349,0.1603,0.1509,0.1952,0.1858
2018-07-28 03:30:00+02:00,3,0.0349,0.1603,0.1509,0.1952,0.1858
2018-07-28 03:45:00+02:00,3,0.0349,0.1603,0.1509,0.1952,0.1858
2018-07-28 04:00:00+02:00,3,0.0349,0.1603,0.1511,0.1952,0.186
2018-07-28 04:15:00+02:00,3,0.0349,0.1603,0.1511,0.1952,0.186
2018-07-28 04:30:00+02:00,3,0.0349,0.1603,0.1511,0.1952,0.186
2018-07-28 04:45:00+02:00,3,0.0349,0.1603,0.1511,0.1952,0.186
2018-07-28 05:00:00+02:00,3,0.0349,0.1603,0.1514,0.1952,0.1863
2018-07-28 05:15:00+02:00,3,0.0349,0.1603,0.1514,0.1952,0.1863
2018-07-28 05:30:00+02:00,3,0.0349,0.1603,0.1514,0.1952,0.1863
2018-07-28 05:45:00+02:00,3,0.0349,0.1603,0.1514,0.1952,0.1863
2018-07-28 06:00:00+02:00,3,0.0349,0.1603,0.1533,0.1952,0.1882
2018-07-28 06:15:00+02:00,3,0.0349,0.1603,0.1533,0.1952,0.1882
2018-07-28 06:30:00+02:00,3,0.0349,0.1603,0.1533,0.1952,0.1882
2018-07-28 06:45:00+02:00,3,0.0349,0.1603,0.1533,0.1952,0.1882
2018-07-28 07:00:00+02:00,3,0.0349,0.1603,0.1559,0.1952,0.1908
2018-07-28 07:15:00+02:00,3,0.0349,0.1603,0.1559,0.1952,0.1908
2018-07-28 07:30:00+02:00,3,0.0349,0.1603,0.1559,0.1952,0.1908
2018-07-28 07:45:00+02:00,3,0.0349,0.1603,0.1559,0.1952,0.1908
2018-07-28 08:00:00+02:00,3,0.0349,0.1603,0.1597,0.1952,0.1946
2018-07-28 08:15:00+02:00,3,0.0349,0.1603,0.1597,0.1952,0.1946
2018-07-28 08:30:00+02:00,3,0.0349,0.1603,0.1597,0.1952,0.1946
2018-07-28 08:45:00+02:00,3,0.0349,0.1603,0.1597,0.1952,0.1946
2018-07-28 09:00:00+02:00,3,0.0349,0.1603,0.1598,0.1952,0.1947
2018-07-28 09:15:00+02:00,3,0.0349,0.1603,0.1598,0.1952,0.1947
2018-07-28 09:30:00+02:00,1,0.0237,0.1603,0.1598,0.184,0.1836
2018-07-28 09:45:00+02:00,1,0.0237,0.1603,0.1598,0.184,0.1836
2018-07-28 10:00:00+02:00,1,0.0237,0.1603,0.1547,0.184,0.1784
2018-07-28 10:15:00+02:00,1,0.0237,0.1603,0.1547,0.184,0.1784
2018-07-28 10:30:00+02:00,1,0.0237,0.1603,0.1547,0.184,0.1784
2018-07-28 10:45:00+02:00,1,0.0237,0.1603,0.1547,0.184,0.1784
2018-07-28 11:00:00+02:00,1,0.0237,0.1603,0.1539,0.184,0.1776
2018-07-28 11:15:00+02:00,1,0.0237,0.1603,0.1539,0.184,0.1776
2018-07-28 11:30:00+02:00,1,0.0237,0.1603,0.1539,0.184,0.1776
2018-07-28 11:45:00+02:00,1,0.0237,0.1603,0.1539,0.184,0.1776
2018-07-28 12:00:00+02:00,1,0.0237,0.1603,0.1522,0.184,0.176
2018-07-28 12:15:00+02:00,1,0.0237,0.1603,0.1522,0.184,0.176
2018-07-28 12:30:00+02:00,1,0.0237,0.1603,0.1522,0.184,0.176
2018-07-28 12:45:00+02:00,1,0.0237,0.1603,0.1522,0.184,0.176
2018-07-28 13:00:00+02:00,1,0.0237,0.1603,0.1513,0.184,0.175
2018-07-28 13:15:00+02:00,1,0.0237,0.1603,0.1513,0.184,0.175
2018-07-28 13:30:00+02:00,1,0.0237,0.1603,0.1513,0.184,0.175
2018-07-28 13:45:00+02:00,1,0.0237,0.1603,0.1513,0.184,0.175
2018-07-28 14:00:00+02:00,1,0.0237,0.1603,0.1509,0.184,0.1747
2018-07-28 14:15:00+02:00,1,0.0237,0.1603,0.1509,0.184,0.1747
2018-07-28 14:30:00+02:00,1,0.0237,0.1603,0.1509,0.184,0.1747
2018-07-28 14:45:00+02:00,1,0.0237,0.1603,0.1509,0.184,0.1747
2018-07-28 15:00:00+02:00,1,0.0237,0.1603,0.1507,0.184,0.1744
2018-07-28 15:15:00+02:00,1,0.0237,0.1603,0.1507,0.184,0.1744
2018-07-28 15:30:00+02:00,1,0.0237,0.1603,0.1507,0.184,0.1744
2018-07-28 15:45:00+02:00,1,0.0237,0.1603,0.1507,0.184,0.1744
2018-07-28 16:00:00+02:00,1,0.0237,0.1603,0.1513,0.184,0.175
2018-07-28 16:15:00+02:00,1,0.0237,0.1603,0.1513,0.184,0.175
2018-07-28 16:30:00+02:00,1,0.0237,0.1603,0.1513,0.184,0.175
2018-07-28 16:45:00+02:00,1,0.0237,0.1603,0.1513,0.184,0.175
2018-07-28 17:00:00+02:00,1,0.0237,0.1603,0.154,0.184,0.1777
2018-07-28 17:15:00+02:00,1,0.0237,0.1603,0.154,0.184,0.1777
2018-07-28 17:30:00+02:00,1,0.0237,0.1603,0.154,0.184,0.1777
2018-07-28 17:45:00+02:00,1,0.0237,0.1603,0.154,0.184,0.1777
2018-07-28 18:00:00+02:00,1,0.0237,0.1603,0.1589,0.184,0.1826
2018-07-28 18:15:00+02:00,1,0.0237,0.1603,0.1589,0.184,0.1826
2018-07-28 18:30:00+02:00,1,0.0237,0.1603,0.1589,0.184,0.1826
2018-07-28 18:45:00+02:00,3,0.0349,0.1603,0.1589,0.1952,0.1938
2018-07-28 19:00:00+02:00,3,0.0349,0.1603,0.1617,0.1952,0.1966
2018-07-28 19:15:00+02:00,3,0.037,0.1603,0.1617,0.1972,0.1987
2018-07-28 19:30:00+02:00,3,0.037,0.1603,0.1617,0.1972,0.1987
2018-07-28 19:45:00+02:00,3,0.037,0.1603,0.1617,0.1972,0.1987
2018-07-28 20:00:00+02:00,3,0.037,0.1603,0.1617,0.1972,0.1987
2018-07-28 20:15:00+02:00,3,0.037,0.1603,0.1617,0.1972,0.1987
2018-07-28 20:30:00+02:00,3,0.037,0.1603,0.1617,0.1972,0.1987
2018-07-28 20:45:00+02:00,3,0.037,0.1603,0.1617,0.1972,0.1987
2018-07-28 21:00:00+02:00,3,0.037,0.1603,0.1619,0.1972,0.1989
2018-07-28 21:15:00+02:00,3,0.037,0.1603,0.1619,0.1972,0.1989
2018-07-28 21:30:00+02:00,3,0.037,0.1603,0.1619,0.1972,0.1989
2018-07-28 21:45:00+02:00,3,0.037,0.1603,0.1619,0.1972,0.1989
2018-07-28 22:00:00+02:00,3,0.0349,0.1603,0.1623,0.1952,0.1972
2018-07-28 22:15:00+02:00,3,0.0349,0.1603,0.1623,0.1952,0.1972
2018-07-28 22:30:00+02:00,3,0.0349,0.1603,0.1623,0.1952,0.1972
2018-07-28 22:45:00+02:00,3,0.0349,0.1603,0.1623,0.1952,0.1972
2018-07-28 23:00:00+02:00,3,0.0349,0.1603,0.1594,0.1952,0.1943
2018-07-28 23:15:00+02:00,3,0.0349,0.1603,0.1594,0.1952,0.1943
2018-07-28 23:30:00+02:00,3,0.037,0.1603,0.1594,0.1972,0.1964
2018-07-28 23:45:00+02:00,3,0.037,0.1603,0.1594,0.1972,0.1964
2018-07-29 00:00:00+02:00,3,0.0349,0.1603,0.1563,0.1952,0.1912
2018-07-29 00:15:00+02:00,3,0.0349,0.1603,0.1563,0.1952,0.1912
2018-07-29 00:30:00+02:00,3,0.0349,0.1603,0.1563,0.1952,0.1912
2018-07-29 00:45:00+02:00,3,0.0349,0.1603,0.1563,0.1952,0.1912
2018-07-29 01:00:00+02:00,3,0.0349,0.1603,0.1516,0.1952,0.1865
2018-07-29 01:15:00+02:00,3,0.0349,0.1603,0.1516,0.1952,0.1865
2018-07-29 01:30:00+02:00,3,0.0349,0.1603,0.1516,0.1952,0.1865
2018-07-29 01:45:00+02:00,3,0.0349,0.1603,0.1516,0.1952,0.1865
2018-07-29 02:00:00+02:00,3,0.0349,0.1603,0.1505,0.1952,0.1854
2018-07-29 02:15:00+02:00,3,0.0349,0.1603,0.1505,0.1952,0.1854
2018-07-29 02:30:00+02:00,3,0.037,0.1603,0.1505,0.1972,0.1875
2018-07-29 02:45:00+02:00,3,0.0349,0.1603,0.1505,0.1952,0.1854
2018-07-29 03:00:00+02:00,3,0.0349,0.1603,0.1511,0.1952,0.186
2018-07-29 03:15:00+02:00,3,0.0349,0.1603,0.1511,0.1952,0.186
2018-07-29 03:30:00+02:00,3,0.0349,0.1603,0.1511,0.1952,0.186
2018-07-29 03:45:00+02:00,3,0.0349,0.1603,0.1511,0.1952,0.186
2018-07-29 04:00:00+02:00,3,0.0349,0.1603,0.1514,0.1952,0.1863
2018-07-29 04:15:00+02:00,3,0.0349,0.1603,0.1514,0.1952,0.1863
2018-07-29 04:30:00+02:00,3,0.0349,0.1603,0.1514,0.1952,0.1863
2018-07-29 04:45:00+02:00,3,0.0349,0.1603,0.1514,0.1952,0.1863
2018-07-29 05:00:00+02:00,3,0.0349,0.1603,0.1514,0.1952,0.1863
2018-07-29 05:15:00+02:00,3,0.0349,0.1603,0.1514,0.1952,0.1863
2018-07-29 05:30:00+02:00,3,0.0349,0.1603,0.1514,0.1952,0.1863
2018-07-29 05:45:00+02:00,3,0.0349,0.1603,0.1514,0.1952,0.1863
2018-07-29 06:00:00+02:00,3,0.0349,0.1603,0.1509,0.1952,0.1858
2018-07-29 06:15:00+02:00,3,0.0349,0.1603,0.1509,0.1952,0.1858
2018-07-29 06:30:00+02:00,3,0.0349,0.1603,0.1509,0.1952,0.1858
2018-07-29 06:45:00+02:00,3,0.0349,0.1603,0.1509,0.1952,0.1858
2018-07-29 07:00:00+02:00,3,0.0349,0.1603,0.1493,0.1952,0.1842
2018-07-29 07:15:00+02:00,3,0.0349,0.1603,0.1493,0.1952,0.1842
2018-07-29 07:30:00+02:00,3,0.0349,0.1603,0.1493,0.1952,0.1842
2018-07-29 07:45:00+02:00,3,0.0349,0.1603,0.1493,0.1952,0.1842
2018-07-29 08:00:00+02:00,3,0.0349,0.1603,0.1494,0.1952,0.1843
2018-07-29 08:15:00+02:00,3,0.0349,0.1603,0.1494,0.1952,0.1843
2018-07-29 08:30:00+02:00,3,0.0349,0.1603,0.1494,0.1952,0.1843
2018-07-29 08:45:00+02:00,3,0.0349,0.1603,0.1494,0.1952,0.1843
2018-07-29 09:00:00+02:00,3,0.0349,0.1603,0.1494,0.1952,0.1843
2018-07-29 09:15:00+02:00,3,0.0349,0.1603,0.1494,0.1952,0.1843
2018-07-29 09:30:00+02:00,3,0.0349,0.1603,0.1494,0.1952,0.1843
2018-07-29 09:45:00+02:00,3,0.0349,0.1603,0.1494,0.1952,0.1843
2018-07-29 10:00:00+02:00,3,0.0349,0.1603,0.1504,0.1952,0.1853
2018-07-29 10:15:00+02:00,3,0.0349,0.1603,0.1504,0.1952,0.1853
2018-07-29 10:30:00+02:00,3,0.0349,0.1603,0.1504,0.1952,0.1853
2018-07-29 10:45:00+02:00,3,0.0349,0.1603,0.1504,0.1952,0.1853
2018-07-29 11:00:00+02:00,3,0.0237,0.1603,0.1494,0.184,0.1732
2018-07-29 11:15:00+02:00,3,0.0237,0.1603,0.1494,0.184,0.1732
2018-07-29 11:30:00+02:00,1,0.0237,0.1603,0.1494,0.184,0.1732
2018-07-29 11:45:00+02:00,1,0.0237,0.1603,0.1494,0.184,0.1732
2018-07-29 12:00:00+02:00,1,0.0237,0.1603,0.1495,0.184,0.1732
2018-07-29 12:15:00+02:00,1,0.0237,0.1603,0.1495,0.184,0.1732
2018-07-29 12:30:00+02:00,1,0.0237,0.1603,0.1495,0.184,0.1732
2018-07-29 12:45:00+02:00,1,0.0237,0.1603,0.1495,0.184,0.1732
2018-07-29 13:00:00+02:00,1,0.0237,0.1603,0.1498,0.184,0.1736
2018-07-29 13:15:00+02:00,1,0.0237,0.1603,0.1498,0.184,0.1736
2018-07-29 13:30:00+02:00,1,0.0237,0.1603,0.1498,0.184,0.1736
2018-07-29 13:45:00+02:00,1,0.0237,0.1603,0.1498,0.184,0.1736
2018-07-29 14:00:00+02:00,1,0.0237,0.1603,0.1456,0.184,0.1694
2018-07-29 14:15:00+02:00,1,0.0237,0.1603,0.1456,0.184,0.1694
2018-07-29 14:30:00+02:00,1,0.0237,0.1603,0.1456,0.184,0.1694
2018-07-29 14:45:00+02:00,1,0.0237,0.1603,0.1456,0.184,0.1694
2018-07-29 15:00:00+02:00,1,0.0237,0.1603,0.1463,0.184,0.17
2018-07-29 15:15:00+02:00,1,0.0237,0.1603,0.1463,0.184,0.17
2018-07-29 15:30:00+02:00,1,0.0237,0.1603,0.1463,0.184,0.17
2018-07-29 15:45:00+02:00,1,0.0237,0.1603,0.1463,0.184,0.17
2018-07-29 16:00:00+02:00,1,0.0237,0.1603,0.1504,0.184,0.1741
2018-07-29 16:15:00+02:00,1,0.0237,0.1603,0.1504,0.184,0.1741
2018-07-29 16:30:00+02:00,1,0.0237,0.1603,0.1504,0.184,0.1741
2018-07-29 16:45:00+02:00,1,0.0237,0.1603,0.1504,0.184,0.1741
2018-07-29 17:00:00+02:00,1,0.0237,0.1603,0.1509,0.184,0.1746
2018-07-29 17:15:00+02:00,3,0.0349,0.1603,0.1509,0.1952,0.1858
2018-07-29 17:30:00+02:00,3,0.0349,0.1603,0.1509,0.1952,0.1858
2018-07-29 17:45:00+02:00,3,0.0349,0.1603,0.1509,0.1952,0.1858
2018-07-29 18:00:00+02:00,3,0.0349,0.1603,0.1596,0.1952,0.1945
2018-07-29 18:15:00+02:00,3,0.0349,0.1603,0.1596,0.1952,0.1945
2018-07-29 18:30:00+02:00,3,0.0349,0.1603,0.1596,0.1952,0.1945
2018-07-29 18:45:00+02:00,3,0.0349,0.1603,0.1596,0.1952,0.1945
2018-07-29 19:00:00+02:00,3,0.0349,0.1603,0.1646,0.1952,0.1995
2018-07-29 19:15:00+02:00,3,0.0349,0.1603,0.1646,0.1952,0.1995
2018-07-29 19:30:00+02:00,3,0.0349,0.1603,0.1646,0.1952,0.1995
2018-07-29 19:45:00+02:00,3,0.0349,0.1603,0.1646,0.1952,0.1995
2018-07-29 20:00:00+02:00,3,0.037,0.1603,0.1663,0.1972,0.2033
2018-07-29 20:15:00+02:00,3,0.037,0.1603,0.1663,0.1972,0.2033
2018-07-29 20:30:00+02:00,3,0.037,0.1603,0.1663,0.1972,0.2033
2018-07-29 20:45:00+02:00,3,0.037,0.1603,0.1663,0.1972,0.2033
2018-07-29 21:00:00+02:00,3,0.037,0.1603,0.1668,0.1972,0.2038
2018-07-29 21:15:00+02:00,3,0.037,0.1603,0.1668,0.1972,0.2038
2018-07-29 21:30:00+02:00,3,0.037,0.1603,0.1668,0.1972,0.2038
2018-07-29 21:45:00+02:00,3,0.0349,0.1603,0.1668,0.1952,0.2017
2018-07-29 22:00:00+02:00,3,0.0349,0.1603,0.1661,0.1952,0.201
2018-07-29 22:15:00+02:00,3,0.0349,0.1603,0.1661,0.1952,0.201
2018-07-29 22:30:00+02:00,3,0.0349,0.1603,0.1661,0.1952,0.201
2018-07-29 22:45:00+02:00,3,0.0349,0.1603,0.1661,0.1952,0.201
2018-07-29 23:00:00+02:00,3,0.0349,0.1603,0.1625,0.1952,0.1974
2018-07-29 23:15:00+02:00,3,0.0349,0.1603,0.1625,0.1952,0.1974
2018-07-29 23:30:00+02:00,3,0.0349,0.1603,0.1625,0.1952,0.1974
2018-07-29 23:45:00+02:00,3,0.0349,0.1603,0.1625,0.1952,0.1974
2018-07-30 00:00:00+02:00,3,0.0349,0.1603,0.1587,0.1952,0.1936
2018-07-30 00:15:00+02:00,3,0.0349,0.1603,0.1587,0.1952,0.1936
2018-07-30 00:30:00+02:00,3,0.0349,0.1603,0.1587,0.1952,0.1936
2018-07-30 00:45:00+02:00,3,0.0349,0.1603,0.1587,0.1952,0.1936
2018-07-30 01:00:00+02:00,3,0.0349,0.1603,0.1554,0.1952,0.1903
2018-07-30 01:15:00+02:00,3,0.0349,0.1603,0.1554,0.1952,0.1903
2018-07-30 01:30:00+02:00,3,0.0349,0.1603,0.1554,0.1952,0.1903
2018-07-30 01:45:00+02:00,3,0.0349,0.1603,0.1554,0.1952,0.1903
2018-07-30 02:00:00+02:00,3,0.0349,0.1603,0.1539,0.1952,0.1888
2018-07-30 02:15:00+02:00,3,0.0349,0.1603,0.1539,0.1952,0.1888
2018-07-30 02:30:00+02:00,3,0.0349,0.1603,0.1539,0.1952,0.1888
2018-07-30 02:45:00+02:00,3,0.0349,0.1603,0.1539,0.1952,0.1888
2018-07-30 03:00:00+02:00,3,0.0349,0.1603,0.1531,0.1952,0.188
2018-07-30 03:15:00+02:00,3,0.0349,0.1603,0.1531,0.1952,0.188
2018-07-30 03:30:00+02:00,3,0.0237,0.1603,0.1531,0.184,0.1769
2018-07-30 03:45:00+02:00,3,0.0237,0.1603,0.1531,0.184,0.1769
2018-07-30 04:00:00+02:00,3,0.0349,0.1603,0.1537,0.1952,0.1886
2018-07-30 04:15:00+02:00,3,0.0237,0.1603,0.1537,0.184,0.1774
2018-07-30 04:30:00+02:00,3,0.0237,0.1603,0.1537,0.184,0.1774
2018-07-30 04:45:00+02:00,3,0.0237,0.1603,0.1537,0.184,0.1774
2018-07-30 05:00:00+02:00,3,0.0237,0.1603,0.1539,0.184,0.1776
2018-07-30 05:15:00+02:00,3,0.0237,0.1603,0.1539,0.184,0.1776
2018-07-30 05:30:00+02:00,3,0.0237,0.1603,0.1539,0.184,0.1776
2018-07-30 05:45:00+02:00,3,0.0237,0.1603,0.1539,0.184,0.1776
2018-07-30 06:00:00+02:00,3,0.0349,0.1603,0.1614,0.1952,0.1963
